inner_window,zscore_lookback,forward_window,metric,forward_days,n_valid,pearson_r,spearman_r,pearson_p,spearman_p,auc_bad_day,n_spikes,spike_flat_med,spike_steep_med,spike_ratio,spike_p,spike_passes_2x
10,252,1,spread,1,2225,,-0.006072216290806284,,0.7746732072375427,0.506833727739105,304,-1.0259816155782842,-0.9917607235486341,0.9666457064044351,0.7715642347797507,False
10,252,1,steepening,1,2225,,-0.005320887909523001,,0.8019327760337085,0.5216315012177638,304,-0.9493848520306304,-1.0316154513937152,1.0866146106999734,0.19322220401264212,False
10,252,3,slope,3,2250,,0.001338598515411655,,0.9494001729946094,0.5259342652531507,309,-0.9353114466826569,-1.0183740445395468,1.088807421476017,0.5173004634776803,False
10,252,3,spread,3,2223,,0.047660079760771606,,0.024632107779112518,0.4709437138258342,304,-1.0184861419419675,-0.9944228264780262,0.9763734483239415,0.5164929987639054,False
10,252,3,steepening,3,2223,,0.0034626580878293774,,0.870385771506973,0.5253757200120905,304,-0.9355464759694518,-1.0094389728526325,1.0789832453877934,0.9096315702249603,False
10,252,5,slope,5,2248,,-0.029515367364693967,,0.16183072269750634,0.544570968484012,309,-1.0388292795871155,-0.9541144515261556,0.918451636158513,0.7293703498162596,False
10,252,5,spread,5,2221,,-0.021115212394098824,,0.3199028343953639,0.5078449328449328,304,-0.9459712173139927,-1.0177718764419572,1.0759015261921356,0.48160698943778535,False
10,252,5,steepening,5,2221,,-0.026688053533692104,,0.20866067559125095,0.5413047270190128,304,-1.0398843573172383,-0.9803539029782132,0.9427528129256549,0.5719875136341043,False
10,252,10,slope,10,2243,,0.006341006969679475,,0.7640644665730696,0.5364739929837683,307,-1.0148964306916617,-1.098082805691077,1.0819653833472673,0.6017652466375271,False
10,252,10,spread,10,2216,,-0.005501284098044864,,0.7957698513775998,0.5064436558908537,302,-1.048115857752259,-1.0303411778346283,0.9830413023654185,0.9961585993134999,False
10,252,10,steepening,10,2216,,0.015447742570545313,,0.4673322966729318,0.5243414328431484,302,-1.0148964306916617,-1.1021617658083878,1.0859844733686312,0.5219590224776962,False
10,252,20,slope,20,2233,,0.00924383136409877,,0.6624170088957955,0.5209460024240398,307,-1.0156831827761514,-0.993031520640186,0.9776981025972568,0.7219782560369863,False
10,252,20,spread,20,2206,,0.009991338153555681,,0.6390555967451741,0.4782744918560088,302,-1.0441978708706443,-1.0594049814615076,1.0145634376539991,0.8718683359675008,False
